Avg Loss TV
15557.440625
16731.434375
16864.11875
17101.3375
15990.5234375
15808.3140625
15516.1875
15792.5359375
16667.55
16056.196875
15757.00625
17026.88125
15289.91875
16684.278125
14889.025
15690.040625
15878.3171875
15761.6078125
16104.7953125
16925.546875
15499.921875
15302.8515625
16341.25
16573.553125
16535.5578125
16265.403125
15918.4484375
15948.3328125
16236.496875
15479.284375
16909.65625
15674.328125
16041.865625
15717.275
15829.08125
17095.7828125
15441.00625
15529.83125
15705.9625
16296.503125
15858.2828125
15773.965625
15570.1875
15628.4625
15958.1171875
16529.7953125
15881.8390625
15447.8546875
16457.8671875
16725.6421875
17225.934375
16037.715625
15960.3390625
15957.5109375
15144.825
16584.809375
15385.775
15550.1875
16836.1375
16446.871875
16105.709375
17034.80625
16862.5609375
17345.121875
16077.0453125
16741.8375
15810.7515625
16744.840625
16342.671875
16743.3875
16219.85
16401.25
16201.0875
17246.8375
16118.6984375
16545.89375
16952.678125
15807.1125
15894.56875
16423.346875
16130.521875
15763.09375
16437.4234375
16381.50625
15887.909375
16729.421875
16066.584375
16760.509375
16192.253125
16122.2390625
16623.821875
16073.1140625
16754.9140625
16110.7265625
16353.884375
15871.1859375
16504.865625
16009.453125
16879.40625
17128.59375
15928.184375
16367.3078125
16787.51875
16005.4890625
16693.71875
16057.740625
15670.159375
15971.278125
16661.65625
16531.225
15424.39375
16382.1828125
16688.8140625
15722.7890625
16206.65625
16522.75625
15639.609375
16064.009375
16660.81875
16486.478125
17032.3859375
16255.1375
17556.184375
16777.7
16380.3515625
16225.50625
15938.54375
16590.83125
15654.628125
15799.3046875
15710.971875
15899.740625
15863.809375
16270.284375
16466.109375
16242.35625
16188.909375
16942.6109375
16080.6484375
16654.1578125
17205.5
16301.021875
16559.63125
16384.634375
16701.453125
15774.634375
16432.4625
16644.896875
16551.8015625
16339.8390625
16078.928125
16551.475
17274.678125
15921.875
16793.671875
16896.434375
16453.1234375
16412.0703125
16371.29375
16467.6109375
16595.003125
16974.2375
16404.609375
16448.5875
16853.1828125
16771.871875
15843.6875
16029.265625
15805.225
16737.63125
16417.1765625
17413.2078125
16075.559375
17296.41875
16373.9515625
17254.3890625
16165.63125
16422.31875
16931.034375
17331.8875
16887.971875
16396.7125
16628.4265625
16376.5109375
16487.096875
16311.878125
17253.521875
16937.978125
17008.4375
16433.9140625
16123.753125
17483.8125
15937.325
16347.721875
16239.8921875
16582.421875
16007.01875
17319.5
17083.175
16841.66875
16851.0125
16630.94375
16263.2125
16460.7671875
16527.8609375
16106.584375
16212.959375
16038.178125
16604.721875
16064.259375
16055.203125
17161.565625
15843.425
16530.0625
16118.41875
15879.6015625
16500.76875
17199.9703125
17096.65
15702.178125
17086.9859375
16250.3234375
16355.009375
16092.625
16929.86875
16844.95
15964.621875
16159.9984375
16318.203125
17376.009375
16083.4375
16164.846875
16682.528125
16214.98125
16966.134375
15741.234375
16260.3921875
16181.1390625
17384.625
16523.63125
15577.06875
16125.3125
16521.3625
16043.2015625
16637.76875
16687.7625
16538.396875
16416.71875
17086.3109375
16165.55625
16405.9453125
16341.05
16224.415625
16676.99375
17229.509375
16341.0359375
16422.64375
16300.9109375
16968.778125
16590.7890625
17507.0625
16546.303125
16163.6921875
16309.63125
17647.553125
17831.0859375
16470.734375
17946.09375
17126.4296875
16482.740625
15892.35625
15882.040625
15879.1
16056.0
16533.6625
17389.0203125
16333.7546875
17054.24375
16891.140625
17048.10625
17596.2125
16876.1
16476.2375
16494.2375
17273.946875
15541.0765625
15892.36875
15257.1453125
17379.8859375
16167.78125
16002.284375
16508.6828125
16399.753125
15960.884375
16546.915625
16195.6671875
17174.590625
16851.15625
16590.971875
17083.20625
17595.146875
16700.91875
16558.025
16493.9671875
16754.0828125
17065.0953125
16231.8875
16354.4515625
16991.246875
16815.2
17122.08125
16841.915625
16559.5484375
17099.34375
16129.7890625
15718.7765625
16799.753125
17645.821875
16818.325
16915.0703125
17786.178125
17084.6125
16510.484375
17214.8578125
16818.38125
17013.73125
16345.715625
16232.021875
17022.165625
16184.975
17078.0984375
17410.3625
16966.5765625
16666.971875
16490.2015625
17781.1625
17313.2671875
16724.7828125
16961.91875
18192.4703125
16311.23125
16446.0125
16697.90625
16903.58125
16285.7421875
17024.8875
16705.3234375
16808.48125
16752.896875
16988.55625
16109.9125
16368.859375
16604.1046875
17331.575
16445.2640625
16318.240625
17170.746875
17135.8125
16815.3578125
17081.5265625
16732.109375
17968.7875
17172.2984375
16820.1921875
17108.66875
16899.521875
18270.6671875
17935.803125
17287.39375
16491.140625
16464.5421875
16994.325
16622.3296875
15653.453125
15999.209375
15429.8953125
16005.2296875
16651.446875
15862.778125
16574.3625
16773.1921875
16091.2515625
16618.0046875
17009.1515625
17445.4
16859.2078125
16277.615625
17698.4203125
16519.50625
16733.234375
16973.603125
17257.5
16966.2875
16803.575
18073.509375
17043.125
17086.553125
16577.9125
17121.440625
17646.90625
17361.3828125
17362.675
16933.409375
17566.171875
17154.3359375
16666.0125
16618.8078125
17431.009375
17583.909375
16712.9453125
16905.478125
17041.046875
17903.8625
16865.0234375
17003.4625
16845.7359375
16382.0421875
16516.31875
16723.515625
17239.0625
16968.5
17117.103125
17554.096875
16582.10625
17869.403125
17757.934375
16871.465625
17743.1859375
18100.140625
16360.084375
17468.9921875
16435.1609375
16465.6
17151.428125
16419.1953125
17157.665625
16860.43125
17008.675
16870.0171875
16026.8921875
16764.4953125
16220.4078125
16556.709375
16267.60625
16576.071875
17004.2921875
16431.0875
16137.284375
16935.7328125
17247.125
16810.7
18183.9046875
17310.4703125
17373.296875
17423.121875
16619.59375
16541.9078125
16824.10625
17052.609375
16993.709375
17904.50625
18133.3125
16642.1
16903.153125
17752.009375
17883.9734375
16991.5796875
17283.825
16671.859375
17066.35
16693.684375
17286.809375
16401.153125
17020.240625
17515.096875
16880.309375
16679.21875
16951.39375
16556.14375
17621.878125
17300.0609375
17147.621875
17430.990625
16908.396875
16683.51875
16499.253125
17385.49375
16495.5140625
16183.74375
16788.225
17529.06875
17544.778125
16855.0875
17601.2671875
16364.834375
17125.6703125
16543.790625
16394.24375
16877.853125
15830.75
16263.346875
16232.815625
15794.18125
16460.8609375
16221.834375
16781.603125
17757.325
17221.4203125
16529.9921875
18351.009375
17192.740625
18022.95
17569.509375
17377.2359375
16461.05625
17376.0109375
16892.715625
16687.984375
17225.85625
16696.590625
16590.475
16681.0328125
17003.403125
16654.4140625
17743.303125
16638.846875
16316.96875
16271.715625
16428.6390625
16249.79375
15749.5625
16953.765625
16459.6296875
16290.525
16883.415625
16484.496875
17220.309375
17240.753125
16309.8375
17053.1640625
17417.909375
17376.0796875
17060.846875
16949.0296875
17753.7234375
16458.603125
16816.8421875
17208.4671875
16794.9953125
17418.678125
16490.309375
16360.753125
16720.8125
16741.89375
17043.48125
17701.7875
18683.2375
17407.725
17137.090625
16142.534375
16723.1875
18006.14375
16547.0859375
16808.2484375
16632.4328125
16940.471875
16746.6234375
17813.471875
17134.35
17532.9
16052.909375
16638.059375
16324.5421875
15861.76875
16182.284375
16584.653125
15975.5765625
15631.0578125
16684.328125
16679.203125
16293.61875
16297.56875
16354.9546875
16801.9015625
16127.5921875
16261.478125
16119.578125
16765.4453125
16367.8046875
16842.3046875
16459.7453125
16330.56875
16334.7515625
17524.1203125
17660.715625
17244.5328125
18020.4703125
17660.615625
16815.690625
16674.8484375
16719.853125
16422.2171875
16695.7984375
17926.065625
17364.315625
18456.015625
17541.875
17133.325
17878.20625
16905.91875
18487.290625
18090.440625
17401.684375
17417.40625
17384.765625
17146.590625
17558.675
17453.33125
17701.240625
17179.3828125
16173.296875
17162.21875
16856.028125
16424.70625
16710.9359375
16744.659375
16239.90625
16835.7421875
17148.4265625
17295.371875
16361.9578125
16731.5703125
16247.5375
16728.5765625
16801.95625
16625.90625
16645.703125
16505.7765625
17735.4171875
16252.853125
16858.0625
17245.5328125
16778.9171875
17043.9875
16614.134375
16989.125
16309.884375
17288.875
16260.728125
16554.49375
17597.2171875
16362.3125
16688.2625
17236.15625
16230.3984375
17356.5359375
16386.21875
17505.084375
16610.7375
16791.1140625
16857.515625
17217.3828125
16469.7703125
15866.990625
17650.796875
17184.28125
16328.625
17020.65625
17084.1546875
17314.83125
16932.4859375
17026.425
17148.753125
17881.8546875
18237.0125
18147.1375
18174.1375
17528.34375
17852.6671875
17613.2
17994.7828125
17772.896875
18375.60625
17782.028125
17755.553125
16787.4671875
16347.021875
17186.5609375
17124.0375
17608.9609375
16645.4546875
16753.5328125
17486.003125
17559.5671875
18037.7125
16954.096875
17495.95625
17138.35
17093.70625
16942.1125
17963.428125
16880.94375
16646.33125
17398.534375
17434.3765625
18070.725
17358.503125
17683.08125
17122.7578125
18106.4671875
17498.484375
17728.0703125
18333.496875
17838.7328125
17711.759375
18189.78125
18292.528125
17421.128125
17232.0703125
18271.5875
18250.48125
18025.7015625
17783.728125
17792.78125
18139.1640625
18278.378125
17526.9203125
17391.259375
18186.084375
17063.5765625
18211.428125
17882.19375
17622.3375
17791.03125
17652.521875
17759.465625
17431.64375
17820.925
17330.784375
17155.684375
17969.8125
18349.5625
18041.09375
17652.3984375
18294.81875
18022.1296875
18198.8
17971.76875
18372.75
17812.29375
17733.91875
17480.346875
18037.353125
17308.546875
16991.015625
17916.33125
17242.565625
16897.04375
18226.171875
17894.76875
18064.56875
18859.7140625
18243.9625
18147.828125
18149.34375
17764.8953125
18213.8125
18040.690625
18221.9828125
18591.034375
19346.446875
18385.046875
18482.9375
17935.0609375
18302.090625
17037.353125
17123.0484375
17633.496875
17648.65625
18598.1171875
18306.634375
18585.696875
17830.990625
18056.6375
18426.0515625
18368.1
19209.49375
18858.228125
18448.246875
19293.840625
19319.828125
18554.06875
18886.6921875
18802.240625
18184.85
18318.490625
18788.290625
19336.6328125
19577.334375
19305.4234375
18250.603125
18064.6078125
18628.046875
18232.8828125
18629.55
19644.26875
18751.1515625
19110.16875
18503.3890625
18490.63125
18221.8453125
18840.265625
18907.459375
17687.803125
17736.740625
18114.2765625
17968.2375
18151.7875
17915.003125
17899.93125
18744.25625
17679.95625
17686.7890625
18378.184375
18510.0921875
18915.8765625
17931.525
18536.80625
18301.26875
17589.8125
18312.05
18129.89375
17663.65625
17389.9953125
18035.484375
17776.1265625
18157.834375
18522.9625
17802.66875
17910.359375
17033.240625
17030.334375
18276.8375
18262.44375
16643.4875
17344.4671875
18094.1
16521.75625
17019.153125
18080.2546875
17430.984375
16646.675
16723.590625
16990.2046875
17941.6984375
17670.5625
18295.909375
17538.35
18079.0765625
18547.7515625
18711.978125
19491.584375
18369.021875
18490.6953125
18202.3171875
18612.8828125
18366.534375
18814.1140625
17780.7921875
17417.20625
17121.74375
17634.3125
17220.7578125
16932.809375
19005.25625
17980.40625
18213.4703125
18520.70625
17948.521875
17291.73125
17095.365625
17227.7828125
16793.8234375
17164.2875
18960.525
17911.13125
18005.10625
19045.525
18472.0703125
18192.6171875
18992.175
18570.5875
18750.15625
18391.684375
19314.884375
18026.85
18365.84375
18711.6578125
18124.821875
19252.209375
18571.646875
18999.4875
19486.75
18952.390625
19002.59375
19409.88125
18184.415625
18490.509375
19603.95
18677.134375
18177.0046875
18387.04375
18772.721875
17882.56875
17576.215625
17940.5203125
18157.94375
17630.19375
17535.4796875
18352.0359375
18211.5453125
17848.671875
18698.3
17894.9265625
18331.8578125
18205.159375
18633.975
18019.634375
17460.878125
18179.121875
17513.3140625
17529.71875
17424.3265625
17851.5515625
17802.1625
17922.2625
18638.15625
18188.89375
17276.3296875
18081.203125
19036.05
18510.253125
19205.5
19143.096875
18253.303125
18432.359375
18579.1796875
18776.496875
17598.49375
18606.321875
19300.4484375
18157.75
18260.8125
18306.6875
19550.403125
19198.5640625
17752.8546875
18247.775
19360.5875
17853.1421875
18242.703125
18020.79375
17632.725
18119.940625
18492.228125
18066.06875
18071.615625
19167.334375
18476.578125
18596.015625
17610.240625
18444.6828125
18059.69375
17829.4015625
18772.1359375
18577.2171875
19404.534375
18074.66875
17479.4734375
17323.33125
18149.490625
17341.6828125
16940.925
16960.5328125
17382.31875
17062.8265625
16969.778125
17132.7125
16293.375
17087.315625
16775.084375
16956.778125
17266.5265625
17984.884375
18030.29375
18731.53125
19218.75
17668.1078125
18310.2109375
17457.65
18109.81875
18777.2
18701.440625
18272.7390625
17908.35625
18974.171875
18006.06875
18311.2234375
17920.9484375
18848.3015625
18253.059375
18120.6921875
18252.065625
17835.0140625
18589.825
17767.2859375
17379.6546875
18396.7484375
17796.6515625
18038.9125
17180.66875
17209.1
16764.521875
17220.1546875
18471.840625
17566.490625
17146.99375
17241.9484375
17445.16875
16863.65625
16596.95625
17843.4984375
16303.803125
17079.4984375
16260.3875
17008.96875
16491.93125
16916.6078125
16206.1390625
16069.990625
16489.45625
16717.9328125
16670.31875
17175.0921875
17439.834375
16174.23125
17091.03125
16320.75625
16476.20625
17395.090625
16849.2
17001.5578125
16682.4671875
16794.478125
18007.23125
19098.5375
18888.36875
19623.78125
18392.85625
17420.728125
18929.521875
17167.2203125
16754.778125
18389.0
17884.44375
18359.428125
18452.709375
19023.215625
18451.2921875
18683.009375
18129.165625
18497.365625
18925.390625
18696.103125
18735.45625
18708.6578125
17954.940625
18569.85
18254.721875
18703.990625
18029.3125
19276.375
19017.8375
18691.846875
18075.21875
17466.115625
19142.146875
17503.5140625
18373.125
17907.284375
18508.35
18742.79375
18752.8921875
18241.628125
18298.61875
18433.7390625
18033.246875
17742.2203125
18535.7484375
16896.609375
17465.375
17092.084375
16603.253125
17414.5484375
16941.896875
16308.8125
17148.321875
17151.3234375
16723.60625
17614.6015625
17075.296875
17213.0375
17339.503125
17614.8109375
17338.025
16856.5
16868.1828125
16612.9234375
17126.378125
17907.84375
17875.69375
17024.0453125
18076.3953125
17032.075
18161.55625
18280.190625
17882.6890625
17746.740625
18007.55625
17801.2109375
17431.5875
17246.8
16940.715625
17772.846875
16545.903125
16426.41875
17031.2140625
16605.659375
16661.709375
16433.6890625
17548.025
16761.0625
17493.5
17478.475
17713.365625
18000.75625
17521.690625
18839.346875
18092.0734375
16834.525
16807.525
17566.25625
16973.753125
17181.275
18294.521875
18285.5125
18522.21875
18266.028125
18370.490625
18690.1609375
19445.903125
18503.8171875
19851.7875
18560.3625
18440.509375
18188.7859375
18810.2140625
18656.190625
17666.9671875
18306.884375
18577.54375
17890.34375
18791.5484375
18615.0046875
18613.4828125
18641.2953125
19063.684375
19244.225
18347.91875
18403.50625
18680.1859375
18542.715625
18483.3640625
18677.3375
17402.01875
18759.9875
17134.3875
17609.4953125
17842.896875
18405.13125
17811.80625
17643.5875
19140.8125
17972.778125
18707.9796875
18548.0375
18785.2625
17986.865625
17956.784375
18180.684375
18281.809375
17310.3296875
18241.178125
18021.815625
18062.934375
17871.440625
18513.903125
18529.565625
17995.140625
17902.7671875
18125.975
17009.059375
18481.1984375
17819.346875
17528.8484375
17253.965625
17166.0
17023.671875
17342.103125
17541.90625
18010.00625
17286.425
17966.50625
17799.128125
18064.15625
17357.0125
17497.225
18143.565625
18299.31875
18097.0140625
18511.075
17941.6609375
18332.19375
18377.2015625
19228.065625
17978.7046875
19700.05625
18523.1265625
19065.53125
19597.1765625
18530.6015625
18604.1625
17940.6625
18717.771875
19506.759375
19206.48125
19180.9796875
19313.5390625
18786.9078125
18919.4875
17735.1578125
19609.1828125
18076.809375
18424.35
18117.7671875
19252.8671875
18181.3375
18362.3109375
19075.5125
18853.6078125
18476.934375
19024.4375
18014.43125
18558.7625
16419.24375
16084.790625
16308.6296875
16243.30625
17351.275
16639.73125
17275.6859375
16727.496875
17231.85
17366.175
17328.05
17435.6625
17267.7625
17591.23125
17733.115625
17572.046875
17539.465625
17506.828125
18419.696875
17940.353125
18216.384375
18419.2375
18308.725
17093.49375
17071.771875
18028.4390625
18029.3609375
17995.046875
17872.1734375
17727.475
16723.975
18121.3890625
16913.515625
17301.7
17500.8046875
18092.2671875
18451.3140625
17389.5421875
18062.1125
17186.98125
17005.9234375
18665.615625
18078.684375
17179.459375
17851.6125
16884.153125
16098.6875
16819.809375
16838.8984375
15893.2984375
18156.6578125
16789.4125
17420.2734375
16139.3359375
16894.5109375
17297.196875
16803.5484375
16773.5796875
16675.6421875
16818.4
16879.521875
16421.184375
17043.3234375
17198.35
17202.634375
17539.890625
17669.059375
17055.89375
17477.8140625
16928.9140625
17277.9953125
